,index,word,_score,_pvalue
36,2542,tỷ,89.41106258940574,2.9312201435728022e-19
37,2842,đắt,82.20021142883841,1.0351840883115241e-17
38,1024,dài,82.15731226862653,1.057358666871409e-17
39,758,chiều,80.65200477963305,2.2242078808590207e-17
40,725,cao_cấp,78.79703807079756,5.559629817448215e-17
41,2516,tốt,74.62753710141978,4.3544432154566866e-16
42,1932,phân_phối,71.71026928947451,1.836445212528755e-15
43,1242,hn,68.70625798212005,8.077041859664029e-15
44,531,940,68.70625798212005,8.077041859664029e-15
45,1079,edition,62.253477868112014,1.939395260566954e-13
46,2872,đối_tượng,61.93632059309099,2.2670502993293145e-13
47,2568,viết,61.93632059309099,2.2670502993293145e-13
48,1550,lô,61.93632059309099,2.2670502993293145e-13
49,2615,vấn_đề,61.93632059309099,2.2670502993293145e-13
50,2454,táp,61.93632059309099,2.2670502993293145e-13
51,891,càng,60.89087624209576,3.792231224269132e-13
52,1655,mái,60.89087624209576,3.792231224269132e-13
53,2343,tphcm,58.809865900383144,1.0555286047108455e-12
54,1608,lựa_chọn,58.80855783752499,1.0562078134532618e-12
55,2196,thuộc,56.66737544298521,3.0263073537589635e-12
56,1820,nhập_khẩu,55.51309563252372,5.336350049514876e-12
57,2572,việt_nam,55.0389630641996,6.736003171483017e-12
58,1317,hấp_dẫn,52.30581621210301,2.5776763229602338e-11
59,1411,khúc,52.28814275392544,2.6001320157917048e-11
60,1928,phân,52.28814275392544,2.6001320157917048e-11
61,1558,lăn,51.82359592561443,3.265901695917952e-11
62,286,400,51.07181571815718,4.722736236472125e-11
63,2094,sàn,50.1203438930941,7.531337968407635e-11
64,474,799,50.1203438930941,7.531337968407635e-11
65,1585,lắp_ráp,48.16081814783665,1.9681145571688888e-10
66,1393,khách_hàng,47.96361741893281,2.1677837284790176e-10
67,1000,dao_động,47.512946804037014,2.703390450796748e-10
68,943,cạnh_tranh,46.83774798397072,3.763071134182775e-10
69,1195,gần,46.60831020465377,4.210569500037853e-10
70,937,cơ_sở,46.41999307556671,4.6173182230920244e-10
71,2854,đề_xuất,44.56424259415008,1.1451640205248282e-09
72,632,bài,44.52850512413171,1.1653627190025305e-09
73,2218,thông_số,44.481135018018364,1.1926857421881597e-09
74,1229,hiện,44.45392434767259,1.2086692693439347e-09
75,2787,đây,43.699135954224275,1.7484262717682502e-09
76,1868,nước,41.79241542846463,4.44041089616158e-09
77,1976,quan_trọng,40.502280160732646,8.338205085921139e-09
78,2227,thương_hiệu,40.44141388655267,8.589700053941594e-09
79,1843,niêm_yết,40.04762705755137,1.0410256117408722e-08
80,663,bạn,39.06091553526373,1.6848492870417205e-08
81,2232,thấp,39.0327289475313,1.70817522450371e-08
82,2030,rộng,37.18097691804504,4.213044037212059e-08
83,1802,như,36.80455383193679,5.0610003845034484e-08
84,1601,lớn,36.753426347681035,5.188620560762453e-08
85,2493,tại,36.70471828657279,5.313189369630867e-08
86,2532,từng,36.60476964769648,5.578233516031961e-08
87,2409,trẻ_trung,36.42379504431649,6.09218644742603e-08
88,2504,tập_trung,36.41447528268387,6.119898285793529e-08
89,1176,gt,36.332249322493226,6.369912302112246e-08
90,1889,nội_thất,35.84872441827868,8.060639032895668e-08
91,1576,lần_lượt,34.780152277713256,1.355750472403733e-07
92,619,biến_thể,34.4374090538935,1.6016575466460335e-07
93,1830,nhỉnh,34.18494158337734,1.810841084209723e-07
94,2201,thái_lan,32.531345980126474,4.043726281421839e-07
95,1406,không_gian,31.832840808934012,5.675650564977664e-07
96,1633,mm,30.367423605270545,1.1550359843830444e-06
97,2500,tầm,30.083668885220145,1.3252463328883315e-06
98,1716,mở_rộng,30.033242999096665,1.3580141030212247e-06
99,2663,xe_nước,30.033242999096665,1.3580141030212247e-06
100,2525,tổng_thể,29.358294896197602,1.8829321028339605e-06
101,2032,rộng_rãi,28.902048790500224,2.3481108765731466e-06
102,2253,thị_trường,28.824417429127266,2.437972376503631e-06
103,780,chính,28.3422305742454,3.0782500356248485e-06
104,2309,tiện_nghi,27.936943915718654,3.7444223984347712e-06
105,2748,đang,27.410450308382394,4.8289257327824266e-06
106,2789,đèn,27.1480585926549,5.481229323518538e-06
107,2530,từ,26.73415776303357,6.693341869334594e-06
108,2626,về,26.449648947955378,7.678169295626198e-06
109,2549,usd,26.326685089510985,8.14734726990487e-06
110,997,danh_sách,25.47620733920588,1.2276090066799063e-05
111,1532,là,25.46106278146224,1.2365983220479518e-05
112,1900,option,24.896551724137936,1.62289022101665e-05
113,2210,thích,24.896551724137936,1.62289022101665e-05
114,1540,lái,24.530467511057,1.935529780748217e-05
115,20,100,23.760425697095172,2.8028465705637472e-05
116,1314,hạng,23.75798713861979,2.806132915226676e-05
117,2368,trung_bình,22.977235772357716,4.082663440764959e-05
118,2896,động_cơ,22.866067070454186,4.306377413780806e-05
119,1004,diesel,22.637001214839735,4.806594967484017e-05
120,2917,ưu_đãi,22.60677880571909,4.876777065567514e-05
121,1322,hẳn,22.585246489151707,4.927401109150808e-05
122,2597,vì,21.60670934180606,7.875125433898307e-05
123,2526,tới,21.550019299293446,8.091774585451378e-05
124,156,199,21.52682926829268,8.182100247402962e-05
125,310,444,21.52682926829268,8.182100247402962e-05
126,782,chính_thức,21.52682926829268,8.182100247402962e-05
127,295,42,21.52682926829268,8.182100247402962e-05
128,1150,giải_thích,21.52682926829268,8.182100247402962e-05
129,2589,vài,21.331174656574156,8.98527324838469e-05
130,1864,năm,21.09921191165935,0.00010039784015878412
131,1605,lợi_thế,20.478135965520323,0.0001350984340380246
132,1204,gồm,20.352492498105057,0.00014345375429446257
133,1748,nguyên,20.191290533594994,0.00015493126984710557
134,1019,duy_nhất,20.10918886085413,0.00016112369287457463
135,1663,mã_lực,19.894593360282883,0.0001784976082207671
136,957,cản,19.65929539295393,0.00019969700015469685
137,2245,thế_hệ,19.59680697398107,0.00020573630361842864
138,642,bánh,19.59549159476269,0.00020586536510652234
139,2831,đầm,19.579122111418158,0.00020747825175254468
140,1687,mẫu,19.276612625672094,0.00023965365819085196
141,704,bổ_sung,19.109147898950255,0.00025955286621352514
142,1804,như_vậy,18.746815007130582,0.00030841139660025836
143,2786,đâu,18.67241379310345,0.00031952368882369085
144,2711,yêu,18.67241379310345,0.00031952368882369085
145,712,bứt_phá,18.67241379310345,0.00031952368882369085
146,1234,hiện_tại,18.354079058031964,0.0003717443659585568
147,924,công_suất,18.29276878329128,0.00038273646902462985
148,1835,nhờ,18.246299718219937,0.0003912825588388516
149,1292,hãng,18.18862536211569,0.0004021537813719192
150,1710,mới_mẻ,18.160433604336045,0.00040757651242206104
151,1852,này,18.158202600448302,0.00040800874187535137
152,2428,trực_tiếp,18.065286421829736,0.00042642073577994506
153,2120,sẽ,18.00921119449099,0.0004379298009098004
154,1944,phải,17.96469350389545,0.0004472862778119898
155,2788,đã,17.85202354550005,0.0004718642631686368
156,1949,phần,17.6879813669372,0.0005100683635760138
157,2497,tản_nhiệt,17.258084914182476,0.0006254069184689657
158,1563,lưới,17.258084914182476,0.0006254069184689657
159,2203,tháng,17.232749275768622,0.0006329610855368337
160,2140,ta,17.232749275768622,0.0006329610855368337
161,1379,khoang,17.23135757191376,0.0006333786586842253
162,2432,tucson,17.22239702721571,0.0006360737854717387
163,1902,outlander,17.042611990383225,0.0006926230030507712
164,1973,qua,16.96484284957792,0.000718606702631796
165,1648,muốn,16.826072329688813,0.0007674007403419
166,2571,việt,16.730438106888908,0.0008029295996040998
167,1222,hilux,16.706233062330625,0.0008121781645353787
168,2095,sáng,16.68767322112331,0.0008193413631865934
169,2613,vượt_trội,16.370257103059767,0.0009520324014165009
170,1142,giá_thành,16.201156433978134,0.0010312233210013108
171,2782,đánh_giá,16.196418882491212,0.0010335337004181585
172,351,4x2,16.108357863751053,0.0010774267927148445
173,1164,giữa,16.047926252081997,0.0011086144237661855
174,1691,mặc_dù,15.986511412082017,0.001141227888113675
175,1011,doanh_số,15.816162040930754,0.0012367601941986814
176,1788,nhiều,15.761347823367087,0.001269157169999278
177,912,có,15.725001932437372,0.001291101875094593
178,1413,khả_năng,15.70743901458788,0.0013018404855915148
179,766,chuyên_gia,15.475543562906896,0.0014522266403984095
180,2908,đức,15.369260307023133,0.0015267964707958981
181,2628,vị_trí,15.257133997672264,0.0016095871074579041
182,2424,trục,15.229268292682926,0.0016308441164316258
183,399,60,15.184636949817774,0.0016654724106293266
184,1995,ra_mắt,15.056808442468661,0.001768740147996625
185,1874,nếu,14.884613228095148,0.001917957529595745
186,2121,số,14.818164449843735,0.00197882141653769
187,2364,trong,14.802105343358503,0.0019938159177514915
188,1502,led,14.75186936719565,0.0020414530542446265
189,1819,nhập,14.73577235772358,0.0020569548237334002
190,1377,khiến,14.688697985502023,0.0021029615437625025
191,1527,luôn,14.598213251098027,0.0021942788288549404
192,1035,dù,14.500534062237174,0.002297273543234476
193,1556,lý_do,14.351219512195122,0.0024640483132232294
194,1685,mất,14.351219512195122,0.0024640483132232294
195,2084,suy_nghĩ,14.351219512195122,0.0024640483132232294
196,246,31,14.351219512195122,0.0024640483132232294
197,691,bền,14.351219512195122,0.0024640483132232294
198,910,câu_chuyện,14.351219512195122,0.0024640483132232294
199,299,426,14.351219512195122,0.0024640483132232294
200,447,725,14.351219512195122,0.0024640483132232294
201,1981,quyết_định,14.351219512195122,0.0024640483132232294
202,799,chấp_nhận,14.351219512195122,0.0024640483132232294
203,2316,touring,14.351219512195122,0.0024640483132232294
204,190,214,14.351219512195122,0.0024640483132232294
205,1267,hyundai_elantra,14.351219512195122,0.0024640483132232294
206,2388,trăm,14.351219512195122,0.0024640483132232294
207,2195,thuế,14.351219512195122,0.0024640483132232294
208,2399,trả,14.351219512195122,0.0024640483132232294
209,18,099,14.351219512195122,0.0024640483132232294
210,285,40,14.298212783851977,0.0025260955382755
211,889,cvt,14.215724387128931,0.0026257464884820248
212,2795,đó,14.188241376295856,0.002659805370434151
213,1697,mềm,14.172768900102795,0.0026791722253253045
214,985,cụm,14.06539647624593,0.0028174749442335294
215,895,các,13.827403407125425,0.003149752734832917
216,706,bộ,13.782686353300317,0.0032163846721823173
217,1320,hậu,13.782686353300317,0.0032163846721823173
218,2928,ổn_định,13.76021867115223,0.003250388455068294
219,2845,đặc_biệt,13.675199914560721,0.00338231453113397
220,2679,xoắn,13.424421464434081,0.0038031417488939715
221,907,cân_nhắc,12.99433297288638,0.0046488767494327135
222,282,399,12.99433297288638,0.0046488767494327135
223,2237,thậm_chí,12.937248855247175,0.004774292338220928
224,778,chênh_lệch,12.93240431928695,0.004785088782274399
225,352,4x4,12.68511354079058,0.005369497371152155
226,2870,đối_thủ,12.502376977482115,0.005846193964714649
227,2505,tậu,12.448275862068968,0.005995188577233567
228,2166,theo_dõi,12.448275862068968,0.005995188577233567
229,444,719,12.448275862068968,0.005995188577233567
230,2843,đắt_giá,12.448275862068968,0.005995188577233567
231,1637,mong_muốn,12.448275862068968,0.005995188577233567
232,711,bức,12.448275862068968,0.005995188577233567
233,1233,hiện_tượng,12.448275862068968,0.005995188577233567
234,2251,thị_giác,12.448275862068968,0.005995188577233567
235,2154,tham_khảo,12.448275862068968,0.005995188577233567
236,1679,mượt_mà,12.448275862068968,0.005995188577233567
237,1713,mời,12.448275862068968,0.005995188577233567
238,2096,sáng_giá,12.448275862068968,0.005995188577233567
239,2459,tìm_kiếm,12.448275862068968,0.005995188577233567
240,2457,tìm,12.448275862068968,0.005995188577233567
241,408,620,12.448275862068968,0.005995188577233567
242,2778,đáng_giá,12.448275862068968,0.005995188577233567
243,1647,mua_bán,12.448275862068968,0.005995188577233567
244,1560,lưng,12.448275862068968,0.005995188577233567
245,471,785,12.448275862068968,0.005995188577233567
246,2387,trông,12.41363094158325,0.006092566194035347
247,2263,thứ,12.41363094158325,0.006092566194035347
248,646,bên,12.371194927864398,0.006213975251197613
249,1669,mô,12.350896086757334,0.006272892646071908
250,1619,men,12.350896086757334,0.006272892646071908
251,1575,lần,12.265320998037566,0.006527404959138235
252,2837,đầy_đủ,12.141265014772165,0.00691458471032079
253,1308,hướng,12.085304527614245,0.007096583240343606
254,572,altis,11.992897860013084,0.0074075290757185785
255,624,bmw,11.886354412805215,0.00778277647445795
256,2907,đủ,11.837818895430335,0.00795988508294471
257,2347,trang_bị,11.671242205778594,0.008598540081491366
258,591,at,11.537366779250718,0.009148263564117964
259,2665,xem,11.466848892626858,0.009451628585510104
260,1805,nhưng,11.463125963103835,0.009467917469711809
261,1429,khởi_điểm,11.399747687132045,0.009749503291611929
262,2123,số_lượng,11.399747687132045,0.009749503291611929
263,2791,đèn_pha,11.330003426471048,0.010068927240520158
264,2588,và,11.289448244316603,0.010259391181497686
265,1965,premium,11.19941769460798,0.010695004358258056
266,2135,sử_dụng,11.101207997917419,0.011191006723178932
267,2834,đầu_tiên,11.05806840482198,0.01141598618020393
268,2220,thông_thường,10.806178861788618,0.012821464263754863
269,674,bất_lợi,10.806178861788618,0.012821464263754863
270,2779,đáng_kể,10.684707415573689,0.013558870575338411
271,823,chọn,10.677017501702112,0.013606934043338858
272,2465,tính,10.677017501702112,0.013606934043338858
273,2315,top,10.596476964769646,0.014120518958816441
274,1365,jazz,10.596476964769646,0.014120518958816441
275,1384,khu_vực,10.559964022054013,0.014359595328155646
276,2773,đuôi,10.533335669563591,0.0145364588554323
277,1846,nm,10.515447154471547,0.014656475492920656
278,2153,thaco,10.513713671619474,0.014668157392631817
279,578,an_toàn,10.361848020216398,0.015727952181991526
280,1160,giới_thiệu,10.308858985141576,0.016115187867522817
281,2475,tăng_giá,10.308858985141576,0.016115187867522817
282,2001,ranger_wildtrak,10.308858985141576,0.016115187867522817
283,2799,đôi,10.308858985141576,0.016115187867522817
284,392,580,10.308858985141576,0.016115187867522817
285,831,chục,10.308858985141576,0.016115187867522817
286,253,33,10.308858985141576,0.016115187867522817
287,599,awd,10.308858985141576,0.016115187867522817
288,883,cuối,10.308858985141576,0.016115187867522817
289,520,900,10.308858985141576,0.016115187867522817
290,1772,ngập_tràn,10.308858985141576,0.016115187867522817
291,2130,sức,10.308858985141576,0.016115187867522817
292,1015,dung_tích,10.253990851094382,0.016526039198296375
293,2486,tương_đương,10.219313615549948,0.016790997203311276
294,1646,mua,10.143010933557612,0.017388800301776683
295,1708,mới,10.142560325528292,0.01739239208155417
296,719,cabin,10.09802822166153,0.017750977793873836
297,1194,gầm,10.002123734880527,0.018548091561537514
298,1026,dành,9.929432496295407,0.019175608402820066
299,2631,vốn,9.911090552284834,0.019337215626761082
300,1524,ltz,9.911090552284834,0.019337215626761082
301,1707,một_vài,9.911090552284834,0.019337215626761082
302,602,baic,9.877918801131585,0.01963289091127048
303,2777,đáng,9.736261964836398,0.020946319285704194
304,1357,inch,9.62510045790113,0.022037076238251917
305,2902,đời,9.533850746855926,0.022973958739991886
306,1611,mang,9.451731502995917,0.02385043934290191
307,2209,thì,9.359699824884308,0.024871726474355725
308,1293,hãy,9.357387160078497,0.024897935145933383
309,1153,giảm_giá,9.357387160078497,0.024897935145933383
310,491,839,9.357387160078497,0.024897935145933383
311,1143,giá_trị,9.357387160078497,0.024897935145933383
312,2272,thực_dụng,9.357387160078497,0.024897935145933383
313,825,chốt,9.357387160078497,0.024897935145933383
314,552,999,9.357387160078497,0.024897935145933383
315,1542,lâu,9.319421860885276,0.025332074852805402
316,983,cỡ,9.24246124453582,0.026235026468637304
317,1822,nhật_bản,9.226303842571243,0.026428564244720607
318,1257,hoặc,9.173479114101486,0.0270711296942834
319,2072,spark,9.173479114101486,0.0270711296942834
320,1056,dễ_chịu,9.173479114101486,0.0270711296942834
321,2359,triton,9.158893520719317,0.027251231132275868
322,734,celerio,9.093529576675078,0.028072862068838616
323,1660,mâm,9.065040650406504,0.028438518385604034
324,2617,vận_hành,8.965315226174576,0.029755611712318393
325,2616,vẫn,8.947060199981308,0.03000309382837843
326,2076,subaru,8.913192692271751,0.03046758102883238
327,1982,quá,8.841962502639074,0.03146757507420828
328,1132,gia_đình,8.839117839454257,0.03150817090561222
329,1436,kia_cerato,8.75950222720618,0.03266537112158814
330,1037,dù_vậy,8.680610690589665,0.03385301232456871
331,161,200,8.57392335727071,0.03552645629769108
332,1507,lexus,8.56116043152769,0.03573198425096185
333,2017,rõ_ràng,8.463241328338048,0.037347942272263464
334,2128,sở_hữu,8.450994289098256,0.03755501031353732
335,1745,ngoại_thất,8.387061244078248,0.03865429863153895
336,2772,đua,8.3550135501355,0.03921709629602771
337,2783,đánh_đổi,8.3550135501355,0.03921709629602771
338,1693,mặt_bằng,8.3550135501355,0.03921709629602771
339,357,508,8.3550135501355,0.03921709629602771
340,714,c200,8.3550135501355,0.03921709629602771
341,2706,xứng_đáng,8.3550135501355,0.03921709629602771
342,256,34,8.3550135501355,0.03921709629602771
343,221,270,8.3550135501355,0.03921709629602771
344,550,995,8.3550135501355,0.03921709629602771
345,1327,hết_sức,8.3550135501355,0.03921709629602771
346,777,chênh,8.3550135501355,0.03921709629602771
347,1749,nguyên_nhân,8.3550135501355,0.03921709629602771
348,1114,forester,8.31468087094664,0.03993676459237849
349,2329,toyota_innova,8.233344235741209,0.04142748986737973
350,2921,ấn_tượng,8.217756199505569,0.04171931939503559
351,2083,suv,8.100681413258451,0.043976112529654644
352,1151,giải_trí,8.0258238397431,0.04548100876613636
353,1569,lại,7.841198919994129,0.049410224492070984
354,1831,nhỏ,7.826017612716962,0.04974763181126023
355,1445,kia_soluto,7.81939304737875,0.04989556554024749
356,1683,mạnh_mẽ,7.785153212625167,0.05066702671494937
357,2259,thời_điểm,7.738583843966519,0.05173493103108523
358,1260,hs,7.627916394106471,0.05436124069978381
359,750,chiếc,7.625264028630074,0.054425749005987935
360,1349,hợp_lý,7.592318474908887,0.055233244707512424
361,440,70,7.592318474908887,0.055233244707512424
362,1872,nằm,7.592318474908887,0.055233244707512424
363,2289,tiêu_chuẩn,7.550591066255491,0.05627270114316448
364,1389,khá,7.4671113235568,0.058409551780482606
365,175,2021,7.466214674824235,0.05843292563911804
366,867,cr,7.354008158522365,0.06143067839177009
367,2620,vậy,7.275231286795626,0.06362386231982824
368,880,cung_cấp,7.209893467900195,0.06550029070647673
369,915,có_lẽ,7.209893467900195,0.06550029070647673
370,1391,khác_biệt,7.1782289505653685,0.06642883504616989
371,1793,nhà,7.1782289505653685,0.06642883504616989
372,852,co,7.175609756097561,0.06650620968401796
373,914,có_giá_thành,7.175609756097561,0.06650620968401796
374,1583,lắm,7.175609756097561,0.06650620968401796
375,791,chút_đỉnh,7.175609756097561,0.06650620968401796
376,2202,thái_nguyên,7.175609756097561,0.06650620968401796
377,265,36,7.175609756097561,0.06650620968401796
378,2573,việt_nam_cao,7.175609756097561,0.06650620968401796
379,2579,vnđ,7.175609756097561,0.06650620968401796
380,197,229,7.175609756097561,0.06650620968401796
381,46,129,7.175609756097561,0.06650620968401796
382,258,349,7.175609756097561,0.06650620968401796
383,727,cao_ngất_ngưởng,7.175609756097561,0.06650620968401796
384,936,cơ_hội_sở_hữu,7.175609756097561,0.06650620968401796
385,16,093,7.175609756097561,0.06650620968401796
386,2581,volkswagen_passat,7.175609756097561,0.06650620968401796
387,495,845,7.175609756097561,0.06650620968401796
388,2296,tiến_triển,7.175609756097561,0.06650620968401796
389,2561,ve_sầu,7.175609756097561,0.06650620968401796
390,1309,hưởn,7.175609756097561,0.06650620968401796
391,1430,khởi_điểm_cao,7.175609756097561,0.06650620968401796
392,1612,massage,7.175609756097561,0.06650620968401796
393,1066,dữ_liệu,7.175609756097561,0.06650620968401796
394,1841,nissan_sunny,7.175609756097561,0.06650620968401796
395,460,758,7.175609756097561,0.06650620968401796
396,2544,tỷ_lệ_thuận,7.175609756097561,0.06650620968401796
397,462,763,7.175609756097561,0.06650620968401796
398,2673,xin,7.175609756097561,0.06650620968401796
399,2545,tỷ_như,7.175609756097561,0.06650620968401796
400,1284,hàng_ngũ,7.175609756097561,0.06650620968401796
401,828,chờ,7.175609756097561,0.06650620968401796
402,2119,sẵn_sàng,7.175609756097561,0.06650620968401796
403,2306,tiệm,7.175609756097561,0.06650620968401796
404,2069,song_song,7.175609756097561,0.06650620968401796
405,275,379,7.175609756097561,0.06650620968401796
406,121,1765,7.175609756097561,0.06650620968401796
407,673,bất_kỳ,7.175609756097561,0.06650620968401796
408,2071,soul,7.175609756097561,0.06650620968401796
409,2557,v_nhập_khẩu,7.175609756097561,0.06650620968401796
410,2276,thực_thụ,7.175609756097561,0.06650620968401796
411,1479,kết_luận,7.175609756097561,0.06650620968401796
412,128,1800,7.175609756097561,0.06650620968401796
413,1130,gia_nhập,7.175609756097561,0.06650620968401796
414,2239,thắng,7.175609756097561,0.06650620968401796
415,2911,đừng,7.175609756097561,0.06650620968401796
416,232,288,7.175609756097561,0.06650620968401796
417,530,936,7.175609756097561,0.06650620968401796
418,1123,ghen_tị,7.175609756097561,0.06650620968401796
419,2610,vơi,7.175609756097561,0.06650620968401796
420,1291,hào_phóng,7.175609756097561,0.06650620968401796
421,1807,nhạc,7.175609756097561,0.06650620968401796
422,2099,sát,7.175609756097561,0.06650620968401796
423,1141,giá_như,7.175609756097561,0.06650620968401796
424,2233,thất_thế,7.175609756097561,0.06650620968401796
425,1934,phân_vân,7.175609756097561,0.06650620968401796
426,1467,kì_vọng,7.175609756097561,0.06650620968401796
427,1961,phủ,7.175609756097561,0.06650620968401796
428,2638,vừa_qua,7.175609756097561,0.06650620968401796
429,551,998,7.175609756097561,0.06650620968401796
430,2226,thương,7.175609756097561,0.06650620968401796
431,546,983,7.175609756097561,0.06650620968401796
432,526,929,7.175609756097561,0.06650620968401796
433,1350,hụt,7.175609756097561,0.06650620968401796
434,641,bán_lẻ,7.175609756097561,0.06650620968401796
435,1870,nấy,7.175609756097561,0.06650620968401796
436,2539,tựu,7.175609756097561,0.06650620968401796
437,2271,thực,7.175609756097561,0.06650620968401796
438,2268,thừa_nhận,7.175609756097561,0.06650620968401796
439,503,859,7.175609756097561,0.06650620968401796
440,44,127,7.175609756097561,0.06650620968401796
441,659,băn_khoăn,7.175609756097561,0.06650620968401796
442,2255,thời,7.175609756097561,0.06650620968401796
443,567,ai,7.175609756097561,0.06650620968401796
444,795,chạm,7.175609756097561,0.06650620968401796
445,2900,đột_ngột,7.175609756097561,0.06650620968401796
446,1074,eco,7.175609756097561,0.06650620968401796
447,1951,phần_lớn,7.175609756097561,0.06650620968401796
448,1590,lệch,7.175609756097561,0.06650620968401796
449,1591,lệnh,7.175609756097561,0.06650620968401796
450,519,90,7.175609756097561,0.06650620968401796
451,1969,q3,7.175609756097561,0.06650620968401796
452,38,118,7.175609756097561,0.06650620968401796
453,548,989,7.175609756097561,0.06650620968401796
454,958,cản_trở,7.175609756097561,0.06650620968401796
455,454,743,7.175609756097561,0.06650620968401796
456,390,565,7.175609756097561,0.06650620968401796
457,341,491,7.175609756097561,0.06650620968401796
458,2451,tái_xuất,7.175609756097561,0.06650620968401796
459,394,59,7.175609756097561,0.06650620968401796
460,1786,nhiên,7.175609756097561,0.06650620968401796
461,397,599,7.175609756097561,0.06650620968401796
462,335,488,7.175609756097561,0.06650620968401796
463,1690,mặc,7.175609756097561,0.06650620968401796
464,1388,khuyến_nghị,7.175609756097561,0.06650620968401796
465,1554,lúc,7.175609756097561,0.06650620968401796
466,72,149,7.175609756097561,0.06650620968401796
467,1845,niềm,7.175609756097561,0.06650620968401796
468,603,baic_x55,7.175609756097561,0.06650620968401796
469,406,615,7.175609756097561,0.06650620968401796
470,2461,tình_hình,7.175609756097561,0.06650620968401796
471,1924,phái_đẹp,7.175609756097561,0.06650620968401796
472,2705,xứng,7.175609756097561,0.06650620968401796
473,2167,thermotronic,7.175609756097561,0.06650620968401796
474,1005,digital,7.175609756097561,0.06650620968401796
475,2430,ttđb,7.175609756097561,0.06650620968401796
476,700,bỏ_rơi,7.175609756097561,0.06650620968401796
477,1093,everest_thiên,7.175609756097561,0.06650620968401796
478,1915,phiên_bản_chính,7.175609756097561,0.06650620968401796
479,1544,lão_làng,7.175609756097561,0.06650620968401796
480,2137,sự_biến_động,7.175609756097561,0.06650620968401796
481,85,154,7.175609756097561,0.06650620968401796
482,87,1550,7.175609756097561,0.06650620968401796
483,2727,âm_nhạc,7.175609756097561,0.06650620968401796
484,2004,red_crystal,7.175609756097561,0.06650620968401796
485,1277,hàn_hyundai,7.175609756097561,0.06650620968401796
486,1321,hậu_mãi,7.175609756097561,0.06650620968401796
487,376,540,7.175609756097561,0.06650620968401796
488,377,545,7.175609756097561,0.06650620968401796
489,2421,trợ_giá,7.175609756097561,0.06650620968401796
490,1823,nhật_honda,7.175609756097561,0.06650620968401796
491,380,552,7.175609756097561,0.06650620968401796
492,1440,kia_motors,7.175609756097561,0.06650620968401796
493,1535,làm_nên,7.175609756097561,0.06650620968401796
494,1446,kia_sonet,7.175609756097561,0.06650620968401796
495,1049,dầu_cao_cấp,7.175609756097561,0.06650620968401796
496,1251,hoài_cổ,7.175609756097561,0.06650620968401796
497,98,1658,7.175609756097561,0.06650620968401796
498,2918,ảnh,7.175609756097561,0.06650620968401796
499,2685,xuất_phát,7.175609756097561,0.06650620968401796
500,2868,đối_chiếu,7.175609756097561,0.06650620968401796
501,592,athlete,7.175609756097561,0.06650620968401796
502,1449,kinh_doanh,7.175609756097561,0.06650620968401796
503,66,146,7.175609756097561,0.06650620968401796
504,781,chính_sách,7.175609756097561,0.06650620968401796
505,296,4241,7.175609756097561,0.06650620968401796
506,434,689,7.175609756097561,0.06650620968401796
507,2175,thiếu_sót,7.175609756097561,0.06650620968401796
508,2675,xle,7.175609756097561,0.06650620968401796
509,804,chậm,7.175609756097561,0.06650620968401796
510,1780,ngừng,7.175609756097561,0.06650620968401796
511,1109,ford_everest_nhập_khẩu,7.175609756097561,0.06650620968401796
