index,word,_score,_pvalue
5658,nút,41.08664781721472,1.4562779660299268e-10
4874,mazda,40.53419420342865,1.9320511178020813e-10
8832,đường,39.90942956310108,2.660158676329216e-10
7906,tới,39.1940894137036,3.8370003504192e-10
1460,accent,39.111713267983056,4.0023553701757977e-10
4420,kết_nối,39.051574187963496,4.12756177888648e-10
617,30mm,38.60233052935641,5.195684683963465e-10
8658,điều_chỉnh,38.44694313762989,5.626263922153239e-10
8783,đô,38.04806394308645,6.902316768714019e-10
3075,dẫn_động,37.725124301553684,8.144875243480149e-10
6918,thùng,37.36639658992037,9.789438142678207e-10
5360,người,37.343451977725046,9.90528936689694e-10
4412,kết_hợp,37.014069836360406,1.172799048877608e-09
2144,cho,36.87458250011833,1.2597762544044518e-09
3648,hiền_lành,36.405794002543416,1.6022620376312612e-09
2837,cửa,36.282197473661874,1.7071618397234062e-09
4643,lép_vế,35.9534118237401,2.0209219545714106e-09
2707,cả,35.93090704420422,2.044399052664274e-09
5569,nhỏ,35.86747457932192,2.1120522529887697e-09
5725,nội_thất,35.78876441661022,2.1991247958998655e-09
3698,honda_city,35.556300080643254,2.477843553215775e-09
3906,hấp_dẫn,35.409798229873225,2.6713962741035858e-09
2126,chiếm,35.38266116600073,2.708876683758802e-09
2552,cx,35.09776706207944,3.1356014313164114e-09
5838,phong_cách,35.02314802834179,3.258090113360252e-09
3806,hành_khách,34.24900094476034,4.849243219599907e-09
5127,mặt,33.829286553226694,6.016627812395122e-09
8964,để,32.30867376479277,1.3152491217024557e-08
5125,mặc_dù,32.24597749789338,1.358380139431166e-08
9159,ốp,31.740765253177834,1.7618500610022107e-08
3598,hai,31.615326653672955,1.8794041336530586e-08
2340,chế_độ,31.56585528933573,1.927898045070097e-08
1756,bán_kính,31.150965387100932,2.3872061076350405e-08
7971,usb,31.077046433252207,2.479866419635951e-08
6451,subaru,30.720858308644708,2.9794499338407565e-08
2463,colorado,30.656044423607202,3.0806541005944446e-08
3922,hậu,30.52461116693882,3.296578387857232e-08
3530,gương,30.32470738090677,3.654411594430136e-08
4276,khởi_động,29.646116851873533,5.185640694112012e-08
248,15mm,29.533144164324604,5.496861745885765e-08
3948,hệ,29.438329832324115,5.772459193984934e-08
2761,cần,29.048337093874537,7.059467218805789e-08
4511,led,28.968029409103142,7.358274543686449e-08
5095,mạnh,28.745717189633595,8.253223371405468e-08
7336,trong,28.6481624848843,8.679631418180987e-08
4223,không_gian,28.53594944531381,9.197483575209988e-08
3036,dải,28.196304174063272,1.0961367150085942e-07
5823,phanh,27.905179176675453,1.2740827713715417e-07
3388,gió,27.78284935818649,1.357239695834927e-07
425,2020,27.39015726900754,1.6627539640394486e-07
7390,trên_cơ,27.08439358015087,1.9476396004015574e-07
8749,đã,26.84087191965086,2.20915330502148e-07
7918,tức_là,26.812656378717858,2.241644102222076e-07
2765,cầu,26.68081793578923,2.3999224053840516e-07
4806,lột_xác,26.673351991621455,2.409213577243038e-07
3545,gần,26.399492992109213,2.7761334302122893e-07
6884,thì,26.264025825496223,2.9778422786161646e-07
3334,ghế_ngồi,26.18261786669115,3.10605865217664e-07
5559,nhẹ,26.139588922201526,3.176049355984575e-07
5789,pajero_sport,25.982073450988562,3.446023957058031e-07
5697,nếu,25.837967060327983,3.713122569585844e-07
3978,hỗ_trợ,25.62813245412029,4.1396002885417855e-07
8566,âm_thanh,25.539495710383328,4.334192321449558e-07
8201,vẫn,25.362201752045923,4.7513740779378006e-07
8956,đề_xuất,25.331648149023557,4.827231768098098e-07
5465,nhìn,25.25026378279421,5.03526829422345e-07
8154,vóc_dáng,24.90016949081592,6.037711609238489e-07
3267,forester,24.89794260633296,6.044689995663012e-07
2954,dung_tích,24.492554498786554,7.459754740466125e-07
2139,chiếu,24.441985496431197,7.658142143759819e-07
1595,aux,24.365046735899526,7.970176176237946e-07
1763,báo,24.186538597955476,8.74413299396537e-07
8663,điều_khiển,24.017862274573282,9.544611303977503e-07
3789,hàn_quốc,23.98680950134083,9.699795480919045e-07
6811,thua,23.956284405752385,9.854808571271816e-07
2740,cảnh_báo,23.940595184353235,9.935445955375544e-07
3762,hyundai,23.766121766717887,1.0878037545561913e-06
6968,thậm_chí,23.57149145712274,1.20357562731672e-06
4832,lựa_chọn,23.05201944864575,1.5767680404928914e-06
6907,thông_minh,22.494809936045634,2.1071214378738926e-06
1689,bluetooth,22.494809936045634,2.1071214378738926e-06
3732,hoặc,22.434551120032225,2.1742728466090193e-06
3831,hình,22.434551120032225,2.1742728466090193e-06
6815,thua_thiệt_hơn,22.42806554661709,2.181627033053281e-06
7221,toyota_camry,22.412833836855775,2.1989969971176262e-06
5595,niêm_yết,22.310742188584246,2.3190569306889755e-06
6247,rảnh,22.289506048267647,2.344845296505248e-06
7364,truyền_kiếp,22.220030681569142,2.4312409226234574e-06
1061,60mm,22.220030681569142,2.4312409226234574e-06
5089,mạ,22.163324024917618,2.504120103231021e-06
2425,chữ,21.97440629642179,2.763106330983746e-06
3271,fortuner,21.948123343000574,2.801206852690409e-06
5901,phù_hợp,21.81051556764026,3.009462270750846e-06
8139,vì,21.765397918208453,3.081070626003112e-06
5012,màn_hình,21.76270175867558,3.08540356383311e-06
5717,nổi_trội,21.71926699716226,3.1560552458815105e-06
2433,ciaz,21.69318370482803,3.1992605190609708e-06
1833,bạn,21.560580212978522,3.4282617061275306e-06
2718,cảm_biến,21.528789791314438,3.4855640518243975e-06
4085,k3,21.39809105977355,3.7314251850325e-06
2374,chống,21.257565309917496,4.0152248723207245e-06
4103,kha_khá,21.17274901411935,4.196897385864158e-06
9054,đổi,21.016434408776252,4.5536058627763525e-06
5433,nhu_cầu,20.96111616613388,4.687002691198195e-06
1614,ban_ngày,20.507389303598426,5.940148997791852e-06
5295,ngoài_ra,20.45424655873652,6.10738947903862e-06
8505,xử_lý,20.079301913686514,7.4296406790329545e-06
2821,cụm,20.06313219992972,7.492724421049489e-06
6047,quay_vòng,19.835066945581953,8.441964900500226e-06
8635,đen,19.605878490249466,9.517591249257563e-06
3539,gấp,19.34168382619494,1.0929419121563676e-05
3988,hộp_số,19.00896054445136,1.3010603782989972e-05
2733,cảm_ứng,18.99083831704127,1.3134760981726167e-05
7963,up,18.85760930473821,1.4084810633583154e-05
3852,hòa,18.692736886572245,1.5356632165107818e-05
4282,kia,18.672184510557038,1.5523054802836152e-05
7045,thời_điểm,18.604466125873486,1.60843294737792e-05
116,10mm,18.55451182451333,1.6511394400702555e-05
4300,kia_sonet,18.55451182451333,1.6511394400702555e-05
8338,xe,18.359152630883894,1.8293806047960975e-05
4922,mitsubishi,18.330973841686625,1.8566387898989982e-05
2413,chức_năng,18.278222565715573,1.908768344553319e-05
7800,tản_nhiệt,18.247624199435215,1.9396773100373414e-05
5617,này,18.228293899837873,1.9594624868456192e-05
3349,gia_đình,18.192614498157713,1.9965155227766682e-05
2747,cấp,18.166488705403864,2.0240928354470777e-05
7251,toyota_vios,18.163170537964675,2.0276226356182042e-05
8735,đánh_giá,18.092754390930576,2.1040054937106756e-05
5466,nhìn_chung,18.074096416453493,2.1247245533778156e-05
7759,tương_ứng,17.995602646206237,2.2141585003773183e-05
6263,rẽ,17.910318332381998,2.3156225580189358e-05
7216,toyota_altis,17.778150040321627,2.482174917685004e-05
1504,allspace,17.776024545255314,2.4849494796578505e-05
328,1850,17.776024545255314,2.4849494796578505e-05
274,1695,17.776024545255314,2.4849494796578505e-05
5571,nhỏ_con,17.776024545255314,2.4849494796578505e-05
3224,fastback,17.776024545255314,2.4849494796578505e-05
658,34mm,17.776024545255314,2.4849494796578505e-05
7007,thể_thao,17.745633680773867,2.5249634044519014e-05
8156,vô,17.699544817868293,2.586884966150122e-05
4665,lô,17.63595028460847,2.674839284170042e-05
3447,giữa,17.57642327714568,2.7598893368151807e-05
2920,do,17.414824044049244,3.0047342208833287e-05
4101,kg,17.29845502805091,3.1944647190252546e-05
6631,sừng_sỏ,17.29845502805091,3.1944647190252546e-05
2113,chi_tiết,17.216273208753915,3.3356677383681716e-05
8644,đi,17.20349999494837,3.3581708555565453e-05
7494,trọng_lượng,17.16269339200671,3.4310891059294243e-05
8932,đặc_trưng,17.11879213864207,3.5113154482797574e-05
8189,vượt_bậc,17.110538709181043,3.5266072364627146e-05
8685,điện_thoại,17.071692292469162,3.5994849847616374e-05
1902,bậc,16.91359863935352,3.9120320802084324e-05
8712,đàm_thoại,16.89542391439013,3.949668673581136e-05
931,50mm,16.887529266563888,3.9661302643235626e-05
4907,milimet,16.887529266563888,3.9661302643235626e-05
5688,nặng_kí,16.887529266563888,3.9661302643235626e-05
6306,santafe,16.88452419420063,3.9724144237595285e-05
1580,attrage,16.8064308206598,4.139279242068989e-05
5582,nhựa,16.668433320360684,4.4515613050774014e-05
2895,di_chuyển,16.64500975347399,4.5068721145227046e-05
3254,ford,16.621012894755445,4.564253290918194e-05
9010,đối_tượng,16.586833424740366,4.647253638033473e-05
4338,km,16.586833424740366,4.647253638033473e-05
7437,trước_đây,16.45415872807134,4.984072674756336e-05
7546,tua,16.44862581317481,4.998640289334004e-05
3653,hiển_thị,16.333808765299455,5.3107956570596054e-05
1945,bệ_vệ,16.20128388798743,5.695550209053599e-05
8518,yên_tĩnh,16.157072885578902,5.8300458736494396e-05
9065,độc_nhất,16.157072885578902,5.8300458736494396e-05
445,20mm,16.157072885578902,5.8300458736494396e-05
6270,rộng_lớn,16.157072885578902,5.8300458736494396e-05
748,41,16.157072885578902,5.8300458736494396e-05
4222,không,16.132874496081584,5.905008427411135e-05
6881,thêm,16.05071543046548,6.166832225949927e-05
6313,sau,16.04380697990166,6.18937316521833e-05
3250,focus,16.036462404007715,6.213427982797972e-05
2979,dành,16.027930100628677,6.241490914307079e-05
3537,gạt,15.97137804707123,6.430742208024901e-05
4350,kèm,15.839726684144095,6.893979409896528e-05
3016,dùng,15.816961834000665,6.977420218096339e-05
4531,linh_hoạt,15.76532573090308,7.17046904283532e-05
2712,cải_tiến,15.763829473381444,7.176142407814729e-05
4704,lưới,15.74828971778345,7.235332200307053e-05
5481,như,15.685907675419811,7.477925558197682e-05
4686,lăng,15.676552087086856,7.515006926954818e-05
6728,thanh,15.250580507668204,9.414781443288248e-05
6976,thật_sự,15.163997642571744,9.856488224016853e-05
2285,chạm,15.077118878375062,0.00010320673531127781
4833,lực,14.90531132566854,0.0001130442642980297
1160,70,14.8751269024174,0.00011486764408798218
4018,i10,14.812548627178296,0.00011874274024296355
8520,yêu,14.74836130720361,0.0001228542545668146
7194,to_lớn,14.679655803183005,0.0001274141437219636
4388,kính,14.581084500896067,0.00013425544899360676
6553,sạc,14.483511541270232,0.00014139175697155655
3153,ecosport,14.436397910842405,0.00014497309629764372
5635,nên,14.38495407497691,0.00014898801270633345
1729,bài,14.32137523557137,0.00015410506464844112
8899,đầy,14.310703448758334,0.00015498115301881425
8975,địa_hình,14.298404219526848,0.00015599706760399025
395,20,14.276473002581664,0.00015782525304445757
6473,suzuki,14.05081060869591,0.00017793711905787307
820,455,14.00104673679294,0.00018270889095038946
551,27,14.00104673679294,0.00018270889095038946
2388,chục,14.00104673679294,0.00018270889095038946
9158,ống_xả,13.976265875700486,0.00018513295201239352
2304,chất_liệu,13.943168325821722,0.00018842116008811969
5405,nhan,13.939254222477558,0.00018881389238376966
6885,thích,13.830741584675375,0.00020003640910001388
1800,bó,13.780673930367044,0.000205438722632239
7412,trông,13.77553763419498,0.00020600117771943358
4515,leo,13.689443883469366,0.0002156633217048771
7610,tài_xế,13.593093297111489,0.00022701923429799546
5832,phiên_bản,13.582054782271893,0.0002283581282421006
8163,vô_lăng,13.551923985158695,0.0002320534257672051
3585,gờm,13.550936311754606,0.0002321755706275133
2828,cứng,13.537397401662473,0.0002338564638407128
8041,vios,13.480276590727774,0.00024108426099546398
3798,hàng,13.448808011944333,0.0002451618965333944
1809,bù,13.39877783817655,0.0002517883027714364
3164,elantra_sport,13.38620127579101,0.00025348225061635235
8818,đơn_sắc,13.38620127579101,0.00025348225061635235
970,54,13.332018408941483,0.00026091252641640127
5696,nếp,13.332018408941483,0.00026091252641640127
466,220mm,13.332018408941483,0.00026091252641640127
146,125mm,13.332018408941483,0.00026091252641640127
264,1660,13.332018408941483,0.00026091252641640127
5401,ngựa,13.332018408941483,0.00026091252641640127
8386,xilanh,13.332018408941483,0.00026091252641640127
3838,hình_hộp,13.332018408941483,0.00026091252641640127
1893,bấy_giờ,13.332018408941483,0.00026091252641640127
3465,gom,13.332018408941483,0.00026091252641640127
164,135mm,13.332018408941483,0.00026091252641640127
137,120mm,13.332018408941483,0.00026091252641640127
5565,nhịn,13.332018408941483,0.00026091252641640127
1310,85mm,13.332018408941483,0.00026091252641640127
5575,nhớ,13.311216614418834,0.0002638231241363128
8420,xung_quanh,13.276309300719994,0.00026878110694608117
423,2019,13.15340152915309,0.0002869977631935522
3511,gã,13.142891739142318,0.0002886120795766327
5322,nguyên_mẫu,13.142891739142318,0.0002886120795766327
3292,ga,13.12285310822566,0.00029171544817644757
1525,an_toàn,13.099256264742545,0.0002954130382250798
7037,thời_gian,13.091308933345575,0.00029666898084966216
2520,crôm,13.074537873464541,0.0002993370614473608
2024,camry,13.068030479762918,0.0003003788149030748
1709,brio,13.057267562381389,0.0003021098539424024
5015,màu,13.009428839618861,0.0003099264589257879
7776,tạo,12.994251840110916,0.0003124486677179177
5890,phím,12.989420087070439,0.0003132559739769142
2020,camera,12.852566991662707,0.0003370166065570781
1753,bán_chạy,12.836227388156619,0.00033997237714007694
5392,ngồi,12.823110582270505,0.0003423640629291285
6915,thông_tin,12.814066227060145,0.00034402306490993934
5906,phút,12.79965617573393,0.0003466830596036993
426,2021,12.779311293220212,0.00035047393787158244
3407,giải_trí,12.738195578018875,0.0003582631704829962
2230,chênh_lệch,12.736464329556702,0.0003585949535567446
6908,thông_qua,12.7361728606704,0.0003586508422387331
2734,cản,12.69223026324106,0.000367178067300589
2570,cách,12.691660069141019,0.0003672900491970212
330,1855,12.665824074511779,0.0003724003546636388
1113,65mm,12.665824074511779,0.0003724003546636388
91,100mm,12.665824074511779,0.0003724003546636388
1170,70mm,12.665824074511779,0.0003724003546636388
802,445,12.665824074511779,0.0003724003546636388
5562,nhỉn,12.665824074511779,0.0003724003546636388
478,22mm,12.665824074511779,0.0003724003546636388
306,179,12.665824074511779,0.0003724003546636388
4504,lazang,12.665824074511779,0.0003724003546636388
738,405,12.665824074511779,0.0003724003546636388
8383,xi,12.60514354418358,0.00038468669823179164
8577,ít,12.582349954195806,0.00038940679310665995
4558,loa,12.556560920325634,0.0003948176728667353
3811,hành_trình,12.54827498479915,0.00039657222129602825
3514,gì,12.509652269905498,0.0004048549485543114
4215,khóa,12.448050991557643,0.00041842821976627656
4967,morning,12.421329694222255,0.00042445791317867536
2094,chevrolet,12.37252760510143,0.0004356973693715032
2794,cốc,12.2789985026836,0.00045808413026481953
2400,chủ_yếu,12.274245993016827,0.0004592521739877723
5980,pick,12.24321765648731,0.0004669523587564478
3677,hiệu_năng,12.229498673961913,0.0004703983603287019
2376,chốt,12.229498673961913,0.0004703983603287019
5464,nhì,12.229498673961913,0.0004703983603287019
5965,phụ,12.184691943327117,0.0004818329567608946
8563,âm_lượng,12.151198343031858,0.0004905633453307523
2503,crom,12.087399557890677,0.0005076372646291269
4999,muốn,12.083688380305665,0.0005086487188859229
6397,soluto,12.066702628683732,0.000513304085739461
3187,ertiga_sport,12.053612523309694,0.0005169210789531595
2494,country,12.053612523309694,0.0005169210789531595
2441,civic,11.995178093605464,0.0005333837888247708
4234,khả_năng,11.959916853767659,0.0005435729630521593
6051,quen_thuộc,11.925414794429695,0.0005537329677904091
2254,chói,11.919254320349294,0.0005555671467088251
3144,eco,11.891957425841548,0.0005637684353638276
7693,tùy,11.849418306915606,0.0005767936004072486
8886,đầu,11.83817126132717,0.0005802878699741538
4619,làn_đường,11.833653080648226,0.0005816976041580625
6140,ranger,11.795228225902148,0.0005938273158999729
7479,trẻ,11.642148564571768,0.0006447408934610188
6548,sương_mù,11.640439690326678,0.0006453334702742185
2815,cụ_thể,11.599581125938942,0.0006596667550774661
9018,đồ,11.58685234216958,0.0006641974085405333
2805,cổng,11.575502899345565,0.0006682636032876742
9012,đối_xứng,11.568827328471812,0.0006706670122745708
6522,sòng_phẳng,11.558457597189987,0.0006744177592344002
7942,tự_trọng,11.558457597189987,0.0006744177592344002
2781,cắt_giảm,11.558457597189987,0.0006744177592344002
5081,mưa,11.547438014708959,0.0006784267837865179
6486,swift,11.515716425941257,0.0006901022950721795
4437,kỳ,11.482071841781554,0.0007027075079781686
6021,pô,11.452206738815457,0.0007140914771386837
5776,oto,11.40371539700119,0.0007329736695740336
3897,hạng,11.398926776275378,0.0007348654800479641
1,000,11.322702212902612,0.0007656521188838409
3026,dưới,11.277198119250745,0.0007846489216655966
4146,khoản,11.236271692112428,0.0008021412594524525
8084,vn,11.206993992398493,0.0008148961589550413
3160,edition,11.197948737957992,0.0008188780431821245
7858,tối_đa,11.074329225131345,0.0008753107830884806
5183,mới,11.055864087503451,0.0008840713388463303
4333,kiểm_soát,11.053500883688509,0.0008851989109878237
5684,nắp,11.026939108812407,0.000897972967418382
9099,đủ,11.023829233053814,0.0008994807007605078
6457,sunny,11.022537025170205,0.000900107942783744
4183,khác_biệt,10.991556277735414,0.0009152792142915336
8669,điểm_mù,10.972685557857469,0.0009246466368294763
2184,chuyển,10.924287018403257,0.0009491172296187713
3686,hoa_kì,10.912084582671707,0.0009553895501767892
924,505,10.912084582671707,0.0009553895501767892
523,255,10.912084582671707,0.0009553895501767892
4680,lý_thuyết,10.912084582671707,0.0009553895501767892
8998,đối,10.912084582671707,0.0009553895501767892
8046,vitara,10.899537437518477,0.0009618827698217952
7507,trời,10.894371440968193,0.0009645691542710255
7742,tương_đương,10.858532789519158,0.0009834157778874687
7352,trung_tâm,10.807431381004024,0.0010109346765858585
3947,hề,10.77825961778285,0.0010269919870986054
4017,hữu_ích,10.756072416712595,0.0010393772202061107
7880,tổng,10.676113311405823,0.001085278504279534
4392,kĩ,10.656142957641201,0.0010970592917102025
7632,táp,10.587446522960484,0.0011385812498310333
4762,lắp_đặt,10.576194909985283,0.0011455320079381433
7359,truyền,10.493221031549334,0.0011981331696405046
2008,ca,10.491191160867452,0.0011994501868435484
4671,lùi,10.482463069623957,0.0012051298441794242
7946,tựa,10.425363931759389,0.0012429636183872664
4341,kona,10.403080965256203,0.0012580523494083297
8582,ôm,10.398904850973834,0.001260900731349933
281,170mm,10.390669141460544,0.001266537164317555
1795,bí_bách,10.390669141460544,0.001266537164317555
4010,hụt,10.390669141460544,0.001266537164317555
1069,612,10.390669141460544,0.001266537164317555
646,337,10.390669141460544,0.001266537164317555
8942,đẻ,10.390669141460544,0.001266537164317555
3720,hoàn_toàn_thắng_thế,10.390669141460544,0.001266537164317555
2581,cánh,10.3266594021528,0.0013112231674046806
4912,mirage,10.246928991761745,0.00136912338900265
8000,va_chạm,10.2028030533377,0.001402273466316981
1539,android_auto,10.030379143005629,0.001539793392005731
1556,apple,9.944261380225662,0.0016135159769678359
3632,high,9.932717995288524,0.0016236660268345528
7183,tiện_nghi,9.929311045429605,0.001626674087987568
8230,vẻ,9.890180643018455,0.001661630567632932
2878,dao_động,9.833595730772224,0.0017135304930963788
1828,bạc,9.808326492262099,0.001737235177775711
3505,gân,9.803575028668229,0.0017417294315453104
4284,kia_cerato,9.797021799514622,0.0017479472530328168
3015,dù_vậy,9.729965130513246,0.0018128792714686244
2464,com,9.724101805885839,0.0018186717644041296
2347,chỉ,9.6888608629593,0.001853884355848868
4935,mivec,9.677849583814584,0.0018650278583753192
8116,và,9.67549001454142,0.0018674245806918662
2618,có_thể_tích,9.67084191309747,0.0018721550057323063
2095,chevrolet_aveo,9.60088869961259,0.0019448322174402876
648,34,9.60088869961259,0.0019448322174402876
4397,kĩ_thuật,9.60088869961259,0.0019448322174402876
2657,cùng,9.589210670345613,0.001957240686751861
2057,carplay,9.493305682562294,0.0020622293122936294
3667,hiện_tại,9.459931036870717,0.002100089675377178
2072,cerato,9.459931036870717,0.002100089675377178
7698,tùy_chọn,9.429102466023432,0.00213568788755204
4773,lề,9.353025460565272,0.0022261767432615364
4206,khí_thải,9.334031157861961,0.00224936983321078
3582,gộp,9.334031157861961,0.00224936983321078
5603,non_trẻ,9.334031157861961,0.00224936983321078
3504,gánh_vác,9.334031157861961,0.00224936983321078
951,525,9.334031157861961,0.00224936983321078
1193,738,9.334031157861961,0.00224936983321078
6919,thùng_xe,9.331952366978403,0.002251922987389194
2711,cải_thiện,9.2921114271554,0.002301427449985195
6627,sức_mạnh,9.26478945160795,0.002336013323384294
7019,thị_trường,9.23728354976566,0.002371364834930816
3553,gắn,9.22451849452785,0.002387954856531659
6552,sưởi,9.204052632387803,0.002414799334449595
8246,vị_trí,9.157233940726787,0.0024773675619719133
8862,đại_lý,9.156852646674142,0.002477883818763065
8730,đánh,9.145231928267394,0.0024936702856850766
3984,hộc,9.08011148050819,0.002584042963507143
6041,quanh,9.045844614630543,0.0026329256411258546
6442,stop,9.045844614630543,0.0026329256411258546
8691,điện_tử,9.02343230743038,0.0026654042401511187
4368,kênh,9.000887661505079,0.0026984850594661577
2518,cruze,8.993154095840735,0.002709928656571892
3184,ertiga,8.95080929700046,0.0027734668849658437
9023,đồ_sộ,8.949171279562663,0.0027759548921053503
8606,ăn_đứt,8.949171279562663,0.0027759548921053503
5331,ngày,8.894799376099778,0.002859840262945937
966,536l,8.888012272627657,0.002870490648742943
4230,không_tưởng,8.888012272627657,0.002870490648742943
1367,913,8.888012272627657,0.002870490648742943
1363,91,8.888012272627657,0.002870490648742943
178,140mm,8.888012272627657,0.002870490648742943
224,1520,8.888012272627657,0.002870490648742943
5876,phân_khối,8.888012272627657,0.002870490648742943
4914,mirrage,8.888012272627657,0.002870490648742943
3021,dơ,8.888012272627657,0.002870490648742943
8219,vậy_mà,8.888012272627657,0.002870490648742943
6539,sơ_sài,8.888012272627657,0.002870490648742943
3030,dược,8.888012272627657,0.002870490648742943
561,2745,8.888012272627657,0.002870490648742943
7571,tuy_rằng,8.888012272627657,0.002870490648742943
