,index,word,_score,_pvalue
52,1184,góc,45.31382650173822,7.935391484430868e-10
53,2669,xenon,44.66282642089094,1.0912396481245828e-09
54,2292,tiêu_hao,43.52836998410003,1.900706246377479e-09
55,898,cách_âm,39.31817313628647,1.486127333409693e-08
56,878,cua,38.45607769423559,2.2629442814434205e-08
57,863,corolla_cross,38.45607769423559,2.2629442814434205e-08
58,2538,tựa,38.45607769423559,2.2629442814434205e-08
59,2774,đuối,38.45607769423559,2.2629442814434205e-08
60,1213,hao,38.45607769423559,2.2629442814434205e-08
61,2146,tay,37.96479433878814,2.8754016253836146e-08
62,1197,gắn,37.5483870967742,3.5224359015158585e-08
63,2034,rửa,37.5483870967742,3.5224359015158585e-08
64,2028,rẽ,35.30876578753124,1.0483243941134654e-07
65,815,chỉ,32.86994921320896,3.430655953669772e-07
66,1196,gập,30.618770638368016,1.0225837153525e-06
67,2516,tốt,30.46866436689628,1.0997417239897303e-06
68,1042,dạng,30.41077918928028,1.1310248627983318e-06
69,975,cốp,30.05863945053249,1.3414111441377754e-06
70,1024,dài,29.044736842105273,2.191475204546766e-06
71,1470,kích_thước,28.56442447826675,2.7646655852454184e-06
72,1834,nhớ,28.476094806909742,2.885316467570315e-06
73,2506,tắt,28.310868569272643,3.1252808791614946e-06
74,758,chiều,27.683963763509226,4.231284005239846e-06
75,2466,tính_năng,26.22091433564667,8.573731049623786e-06
76,2790,đèn_chiếu,25.85663262097897,1.0219857026125102e-05
77,985,cụm,25.206667526022365,1.3977964705195939e-05
78,922,công_nghệ,25.20336484884315,1.4000214192289144e-05
79,2594,vân,25.073350041771093,1.4904730982601552e-05
80,1923,phá_cách,25.073350041771093,1.4904730982601552e-05
81,163,2008,25.073350041771093,1.4904730982601552e-05
82,2533,tự,25.073350041771093,1.4904730982601552e-05
83,1238,hiệu_quả,25.01003682226093,1.53660680288514e-05
84,1190,gương,24.773914391417094,1.721569732966606e-05
85,1632,mivec,24.58697844317539,1.8836139584225445e-05
86,1330,hệ_thống,24.202355234582562,2.2664135564826917e-05
87,1221,high,23.988237639553432,2.5121622586148907e-05
88,865,country,23.988237639553432,2.5121622586148907e-05
89,819,chỉnh,23.77921334780418,2.7776555235879985e-05
90,2309,tiện_nghi,23.606016062691072,3.01869919191843e-05
91,1118,full,23.196909901481817,3.674082394632556e-05
92,679,bật,23.196909901481817,3.674082394632556e-05
93,2104,sương_mù,22.34791651805034,5.52129185767913e-05
94,1126,ghi_điểm,21.237521222410866,9.39705052749164e-05
95,2708,yaris,20.63507926708266,0.00012533914308964576
96,2156,thanh,20.63507926708266,0.00012533914308964576
97,2766,điện,20.468134118286923,0.00013574542479687494
98,2049,sedona,20.436910457963087,0.00013778510696941672
99,2368,trung_bình,20.436910457963087,0.00013778510696941672
100,2439,tuy_vậy,20.434044789392836,0.0001379738282490121
101,1097,explorer,20.434044789392836,0.0001379738282490121
102,2755,điều_chỉnh,20.434044789392836,0.0001379738282490121
103,2381,trên_cơ,20.211137521222415,0.0001534702466513989
104,1139,giá,20.059718547148304,0.00016497325183272352
105,1235,hiện_đại,19.878554264072093,0.00017986866787159938
106,2095,sáng,19.401893273031874,0.00022576654579409999
107,2660,xe_hơi,18.43330200501253,0.00035800452932850305
108,2191,thua_thiệt_hơn,18.43330200501253,0.00035800452932850305
109,1173,gr,18.346987703863764,0.00037299951730525907
110,1716,mở_rộng,17.966287358180395,0.00044694788467259544
111,2497,tản_nhiệt,17.733841446235335,0.000499088468615227
112,1563,lưới,17.733841446235335,0.000499088468615227
113,2390,trước,16.670985684358037,0.000825835513363924
114,2760,điểm,15.771509688198993,0.0012630882131722467
115,763,chung,15.770228601807549,0.0012638517246709247
116,1260,hs,15.770228601807549,0.0012638517246709247
117,1306,hơn,15.661385397176328,0.0013304222762688558
118,793,chưa,15.575758104939771,0.001385230024217313
119,1676,mưa,15.389049235993207,0.001512630083978707
120,1566,lượng,15.389049235993207,0.001512630083978707
121,1337,hỗ_trợ,15.021921556089639,0.0017980109863016095
122,2293,tiêu_thụ,14.645163600244851,0.002146416159449893
123,1077,ecosport,14.585964378548663,0.002206938827827735
124,2689,xv,14.490325814536343,0.0023083101254430683
125,956,cảm_ứng,14.490325814536343,0.0023083101254430683
126,2822,đại_diện,14.490325814536343,0.0023083101254430683
127,2310,tiện_ích,14.490325814536343,0.0023083101254430683
128,1521,loại,14.448768089578786,0.002353785239209255
129,1812,nhất,14.270493738850156,0.002559156363758975
130,1222,hilux,14.18150668593638,0.0026682180501826796
131,1646,mua,14.16767942583732,0.0026855732038217556
132,657,bù,13.571546534959099,0.0035503493020893197
133,2218,thông_số,13.388918247338065,0.0038667658532335687
134,638,bán,13.082235580232183,0.004462099499754955
135,1889,nội_thất,12.98346912600576,0.004672491117520961
136,937,cơ_sở,12.951569387067174,0.004742518595085985
137,1151,giải_trí,12.947924062355304,0.004750586768067677
138,1405,không,12.90125362281559,0.004855090015712267
139,948,cảm_biến,12.898180936211498,0.004862049554320188
140,2809,đơn_giản,12.875163114397562,0.004914499061570017
141,2056,smart,12.516129032258064,0.005808908094420108
142,1988,quốc,12.516129032258064,0.005808908094420108
143,662,bại,12.516129032258064,0.005808908094420108
144,1376,khiếm_khuyết,12.516129032258064,0.005808908094420108
145,631,buồn_ngủ,12.516129032258064,0.005808908094420108
146,941,cường_độ,12.516129032258064,0.005808908094420108
147,2340,toàn_phần,12.516129032258064,0.005808908094420108
148,2830,đấy,12.516129032258064,0.005808908094420108
149,892,cá,12.516129032258064,0.005808908094420108
150,262,350nm,12.516129032258064,0.005808908094420108
151,1593,lọc,12.516129032258064,0.005808908094420108
152,2827,đả,12.516129032258064,0.005808908094420108
153,1155,giảm_xóc,12.516129032258064,0.005808908094420108
154,1076,ecobosst,12.516129032258064,0.005808908094420108
155,1921,phuộc,12.516129032258064,0.005808908094420108
156,1920,phun,12.516129032258064,0.005808908094420108
157,2193,thuần,12.516129032258064,0.005808908094420108
158,4,04,12.516129032258064,0.005808908094420108
159,1536,làm_việc,12.516129032258064,0.005808908094420108
160,655,bóng_bẩy,12.516129032258064,0.005808908094420108
161,211,256nm,12.516129032258064,0.005808908094420108
162,979,cổng,12.516129032258064,0.005808908094420108
163,1137,giàn,12.516129032258064,0.005808908094420108
164,2106,sưởi,12.516129032258064,0.005808908094420108
165,2920,ấm,12.516129032258064,0.005808908094420108
166,219,26nm,12.516129032258064,0.005808908094420108
167,1078,ecosport_lai,12.516129032258064,0.005808908094420108
168,2858,địa,12.516129032258064,0.005808908094420108
169,1043,dải,12.516129032258064,0.005808908094420108
170,2215,thông,12.516129032258064,0.005808908094420108
171,2213,thích_ứng,12.516129032258064,0.005808908094420108
172,549,99,12.516129032258064,0.005808908094420108
173,1361,ion,12.516129032258064,0.005808908094420108
174,2103,sương,12.516129032258064,0.005808908094420108
175,1570,lạnh,12.516129032258064,0.005808908094420108
176,1370,key,12.516129032258064,0.005808908094420108
177,1352,hữu_ích,12.516129032258064,0.005808908094420108
178,1450,kinh_ngạc,12.516129032258064,0.005808908094420108
179,1673,mùa,12.516129032258064,0.005808908094420108
180,1439,kia_morning_nhập_khẩu,12.516129032258064,0.005808908094420108
181,2515,tốn,12.516129032258064,0.005808908094420108
182,1448,kim_loại,12.516129032258064,0.005808908094420108
183,862,corolla_altis,12.516129032258064,0.005808908094420108
184,668,bản_thể_thao,12.516129032258064,0.005808908094420108
185,1694,mặt_khác,12.516129032258064,0.005808908094420108
186,1034,dòng_chảy,12.516129032258064,0.005808908094420108
187,705,bổ_sung_công_nghệ,12.516129032258064,0.005808908094420108
188,1225,hiều,12.516129032258064,0.005808908094420108
189,118,175,12.516129032258064,0.005808908094420108
190,842,chừng,12.516129032258064,0.005808908094420108
191,1674,mùi,12.516129032258064,0.005808908094420108
192,1192,gạt,12.516129032258064,0.005808908094420108
193,1220,hid,12.516129032258064,0.005808908094420108
194,832,chụm,12.516129032258064,0.005808908094420108
195,606,ban_đêm,12.516129032258064,0.005808908094420108
196,2605,vòng_tròn,12.516129032258064,0.005808908094420108
197,710,bụi,12.516129032258064,0.005808908094420108
198,1778,ngốn,12.516129032258064,0.005808908094420108
199,2722,ánh_sáng,12.516129032258064,0.005808908094420108
200,1212,halogen_projector,12.516129032258064,0.005808908094420108
201,2710,yên_ắng,12.516129032258064,0.005808908094420108
202,1768,ngạc_nhiên,12.516129032258064,0.005808908094420108
203,1761,ngăn,12.516129032258064,0.005808908094420108
204,677,bẩn,12.516129032258064,0.005808908094420108
205,604,ban,12.516129032258064,0.005808908094420108
206,2392,trước_sau,12.516129032258064,0.005808908094420108
207,2686,xuất_sắc,12.516129032258064,0.005808908094420108
208,1186,góc_quay,12.516129032258064,0.005808908094420108
209,2793,đêm,12.516129032258064,0.005808908094420108
210,1263,hybrid,12.516129032258064,0.005808908094420108
211,991,cực_kì,12.516129032258064,0.005808908094420108
212,166,2011,12.516129032258064,0.005808908094420108
213,621,biển,12.516129032258064,0.005808908094420108
214,445,72,12.516129032258064,0.005808908094420108
215,1426,khởi,12.516129032258064,0.005808908094420108
216,992,cực_kỳ,12.516129032258064,0.005808908094420108
217,996,danh_mục,12.516129032258064,0.005808908094420108
218,1892,nửa,12.516129032258064,0.005808908094420108
219,1733,nghi_ngờ,12.516129032258064,0.005808908094420108
220,1488,l_ddi,12.516129032258064,0.005808908094420108
221,1431,khởi_động,12.516129032258064,0.005808908094420108
222,1434,khử,12.516129032258064,0.005808908094420108
223,670,bảo_dưỡng,12.516129032258064,0.005808908094420108
224,2208,thêm,12.50886788084581,0.005828565819581768
225,2376,truyền_thống,12.494626350823292,0.005867312360941839
226,2876,đồ,12.494626350823292,0.005867312360941839
227,2670,xi,12.494626350823292,0.005867312360941839
228,2150,terra,12.199356662784659,0.006730533858094544
229,2684,xuất_hiện,12.179978676530036,0.006791384245580111
230,2832,đầu,12.174737537642834,0.006807935566563085
231,724,cao,12.100186619159453,0.0070477257687814
232,1601,lớn,12.024317841073461,0.007300320396654356
233,1481,kể,11.902207130730051,0.0077257766424200305
234,2173,thiếu,11.895885547201333,0.007748456853448878
235,861,corolla,11.895885547201333,0.007748456853448878
236,1020,duy_trì,11.895885547201333,0.007748456853448878
237,1545,lép_vế,11.895885547201333,0.007748456853448878
238,2080,sunny,11.895885547201333,0.007748456853448878
239,2030,rộng,11.374044142614604,0.009866043332947255
240,2566,vios,11.207056497548857,0.010657346525218278
241,790,chút,11.207056497548857,0.010657346525218278
242,911,còn,10.866455500535565,0.012470359411549267
243,1742,ngoài_ra,10.835690307146166,0.012648363086978226
244,1633,mm,10.776315789473685,0.012999003375932629
245,1616,mazda2,10.651368845500851,0.013768459490086163
246,839,chức_năng,10.651368845500851,0.013768459490086163
247,1532,là,10.64841000350338,0.013787214198498618
248,2118,sẵn,10.618760611205433,0.01397654235439393
249,1656,mát,10.618760611205433,0.01397654235439393
250,1240,hiệu_ứng,10.618760611205433,0.01397654235439393
251,959,cảnh_báo,10.618760611205433,0.01397654235439393
252,2331,toyota_raize,10.618760611205433,0.01397654235439393
253,1548,lít,10.505478646989683,0.014723778344701993
254,2814,đường,10.312696316657835,0.016086832960258698
255,1047,dải_đèn,10.285419642295704,0.0162894569638386
256,1406,không_gian,10.275946916490579,0.01636041054764486
257,1381,khoảng,10.263157894736842,0.01645668670936527
258,1320,hậu,10.213683075397846,0.016834410907847562
259,2907,đủ,10.165004628182496,0.017214373200174254
260,2880,đồng,10.123225139724049,0.017547201286233757
261,1050,dẫn,10.07203723594701,0.01796361382636251
262,2754,điều,9.693526698259296,0.02135923318022687
263,2026,rẻ,9.544736842105266,0.0228601673512432
264,2855,đều,9.471798188217772,0.02363328072718817
265,1706,một_số,8.926655348047541,0.030282106139680666
266,2655,xa,8.926655348047541,0.030282106139680666
267,2428,trực_tiếp,8.790298730697712,0.03221290048020239
268,2320,toyota_avanza,8.790298730697712,0.03221290048020239
269,2372,trung_tâm,8.790298730697712,0.03221290048020239
270,2190,thua_thiệt,8.72980889724311,0.03310751693795641
271,2646,wildtrak,8.627548710485895,0.034675452007839815
272,241,3008,8.627548710485895,0.034675452007839815
273,1767,ngược_lại,8.566901210244865,0.035639394176865055
274,2058,so,8.503171767093809,0.03668052923684075
275,2037,sa2,8.47899489037457,0.037083226316866176
276,2525,tổng_thể,8.396443740931277,0.038491027567321076
277,646,bên,8.329402566872856,0.03967259964740392
278,1622,mg,8.217490776060385,0.04172430580750613
279,2748,đang,8.210526315789474,0.04185535247342301
280,2363,triệu,8.127287911082984,0.04345300875754989
281,352,4x4,7.874722179348665,0.04867303271935549
282,2042,santa_fe,7.797640067911715,0.050384349352532616
283,2170,thiết_bị,7.797640067911715,0.050384349352532616
284,1315,hạng_mục,7.797640067911715,0.050384349352532616
285,1495,lanh,7.708660540239488,0.052432632764835625
286,1703,một,7.698618532749532,0.05266881914107066
287,1411,khúc,7.69040929159319,0.0528626671873133
288,1928,phân,7.69040929159319,0.0528626671873133
289,2032,rộng_rãi,7.606309119573126,0.05488892205578723
290,824,chống,7.58567827192615,0.055397399564151156
291,2012,rs,7.520681818181819,0.05702942211269052
292,1278,hàn_quốc,7.377105692659067,0.06080165060881058
293,1730,ngang,7.251125430879251,0.06431001172423759
294,2633,với,7.16155646293858,0.06692285587625653
295,2782,đánh_giá,7.108821992947631,0.06850895217441622
296,1194,gầm,7.081578947368421,0.06934253200242625
297,2171,thiết_kế,6.969536223493176,0.07287512130676733
298,1166,glc,6.912268170426065,0.07474728120637063
299,880,cung_cấp,6.912268170426065,0.07474728120637063
300,1914,phiên_bản,6.840100397125015,0.07717276786074254
301,1718,mức,6.687449650727274,0.0825559667726689
302,2064,soluto,6.682517726954958,0.08273579212013514
303,1478,kết_hợp,6.497908980050322,0.08974500513139078
304,2050,seltos,6.473962031177652,0.0906950525850942
305,1908,peugeot,6.4125990685413425,0.09317384779593459
306,175,2021,6.268380537119925,0.09925848572892049
307,1852,này,6.087848220962157,0.10741356789073347
308,879,cung,5.951103565365026,0.1140135283577643
309,1975,quan_sát,5.951103565365026,0.1140135283577643
310,1307,hơn_nữa,5.951103565365026,0.1140135283577643
311,2719,zs,5.779784448714838,0.12282980059452299
312,913,có_giá,5.762974423571938,0.12372904950151195
313,2025,rằng,5.733259672478688,0.12533399278684046
314,2851,đến,5.731898479741158,0.12540798584743018
315,2085,suzuki,5.687057594358103,0.1278688672038618
316,2628,vị_trí,5.6035282487744285,0.1325759516949997
317,1454,kiểu,5.579859932088285,0.1339393719519123
318,1461,kém,5.554782907479076,0.13539846324175214
319,1215,hay,5.476279658757664,0.14006426007947578
320,1105,ford,5.41052599555025,0.1440891783236722
321,949,cảm_giác,5.387248868138087,0.14554008518615635
322,931,cũng,5.368775206402078,0.1467014117995962
323,980,cộng,5.352959321380373,0.14770261960471257
324,1802,như,5.351993987902308,0.14776393778941746
325,1753,ngày,5.3093803056027165,0.1504948740534801
326,1339,hỗn_hợp,5.3093803056027165,0.1504948740534801
327,1520,logo,5.3093803056027165,0.1504948740534801
328,2152,tft,5.3093803056027165,0.1504948740534801
329,2444,tuổi_đời,5.3093803056027165,0.1504948740534801
330,439,6l,5.3093803056027165,0.1504948740534801
331,493,84,5.3093803056027165,0.1504948740534801
332,876,crv,5.3093803056027165,0.1504948740534801
333,2483,tương_lai,5.3093803056027165,0.1504948740534801
334,2122,số_liệu,5.3093803056027165,0.1504948740534801
335,617,biến_thiên,5.3093803056027165,0.1504948740534801
336,586,apple_carplay,5.3093803056027165,0.1504948740534801
337,2346,trang,5.3093803056027165,0.1504948740534801
338,582,anh,5.3093803056027165,0.1504948740534801
339,717,ca,5.3093803056027165,0.1504948740534801
340,1783,nhanh_chóng,5.3093803056027165,0.1504948740534801
341,1662,mã_hóa,5.3093803056027165,0.1504948740534801
342,2350,trang_trí,5.3093803056027165,0.1504948740534801
343,1487,kỹ_thuật_số,5.3093803056027165,0.1504948740534801
344,2744,đa_dụng,5.3093803056027165,0.1504948740534801
345,1404,khóa,5.3093803056027165,0.1504948740534801
346,2739,ăn_nhập,5.3093803056027165,0.1504948740534801
347,1401,khó_chịu,5.3093803056027165,0.1504948740534801
348,692,bền_bỉ,5.3093803056027165,0.1504948740534801
349,2726,áp_đảo,5.3093803056027165,0.1504948740534801
350,1891,nội_đô,5.3093803056027165,0.1504948740534801
351,2257,thời_tiết,5.3093803056027165,0.1504948740534801
352,1781,nhan,5.3093803056027165,0.1504948740534801
353,1878,nể,5.3093803056027165,0.1504948740534801
354,611,bao_quát,5.3093803056027165,0.1504948740534801
355,1435,kia,5.134536356325294,0.16220667762881397
356,1038,dùng,5.092802298730425,0.16512647227720648
357,2530,từ,4.96154600210203,0.17463468798832968
358,2752,đi,4.946958961876388,0.17572252690555853
359,1912,phanh,4.926587436332768,0.1772523794279854
360,593,attrage,4.926587436332768,0.1772523794279854
361,1533,làm,4.926587436332768,0.1772523794279854
362,2695,xét,4.906657773465923,0.17876111598287459
363,1002,deluxe,4.839101475773801,0.18396524056765928
364,2337,toàn_bộ,4.839101475773801,0.18396524056765928
365,561,accent,4.773968715952709,0.189116461131329
366,2120,sẽ,4.721943769150309,0.19332737161977473
367,597,avanza,4.6614722289594965,0.1983316778214871
368,1085,ertiga,4.660357387526542,0.19842505784118422
369,706,bộ,4.61842105263158,0.2019675143728727
370,1525,lux,4.373856067531789,0.2238218143756902
371,2359,triton,4.348845937040741,0.22617568500480528
372,2424,trục,4.310526315789474,0.22982644517847278
373,1858,nên,4.309946595155946,0.22988208982890382
374,2659,xe,4.300843761152892,0.23075745385588478
375,943,cạnh_tranh,4.299012236473536,0.23093395029131494
376,2626,về,4.298769922565014,0.23095731036952707
377,2312,to,4.218827310211012,0.23878366142043775
378,960,cấp,4.218827310211012,0.23878366142043775
379,796,chạy,4.218827310211012,0.23878366142043775
380,1569,lại,4.19818138736819,0.24084402588594647
381,1374,khi,4.159788716711079,0.24471875922123448
382,2184,thoải_mái,4.149438938254727,0.24577300954689787
383,1540,lái,4.145079900038977,0.24621827135192184
384,2438,tuy_nhiên,4.0853046240388755,0.2523988826159358
385,1838,nissan,3.979591500746,0.2636763287348563
386,1280,hàng,3.960769606213862,0.2657315825857797
387,1146,giúp,3.9561371037323605,0.26623964996269056
388,2204,thân,3.9519941348973604,0.2666947734641626
389,2017,rõ_ràng,3.9176205866127147,0.27049811993491163
390,1390,khác,3.8720390720390725,0.2756172417350274
391,2787,đây,3.8720390720390725,0.2756172417350274
392,2128,sở_hữu,3.8418189448711564,0.27905921422268926
393,696,bị,3.8029597804033894,0.2835420463058457
394,2043,santafe,3.737033556112504,0.2912956254691231
395,2798,đô_thị,3.719906621392191,0.2933407914819825
396,2757,điều_khiển,3.719906621392191,0.2933407914819825
397,2882,đồng_hồ,3.719906621392191,0.2933407914819825
398,946,cải_tiến,3.719906621392191,0.2933407914819825
399,1830,nhỉnh,3.6788649464997825,0.2982940555391573
400,2620,vậy,3.6292345446950707,0.30438356730122007
401,2245,thế_hệ,3.5921052631578947,0.30901138028728015
402,1949,phần,3.5693945041154427,0.31187278704770144
403,1944,phải,3.5625359695535135,0.3127415284391072
404,1377,khiến,3.5581408879341208,0.31329936248421336
405,1683,mạnh_mẽ,3.5180895025146555,0.3184235405811324
406,1763,người,3.4547282757339466,0.32668135238205553
407,1884,nổi_bật,3.3879456706281834,0.3355886122149862
408,1611,mang,3.3389082328566086,0.3422639523736373
409,2136,sự,3.3005878368046577,0.3475608371738762
410,578,an_toàn,3.2846118228121624,0.34979014146476306
411,780,chính,3.2842105263157895,0.34984629839634174
412,1868,nước,3.2842105263157895,0.34984629839634174
413,1708,mới,3.278794877030649,0.35060492446526487
414,1687,mẫu,3.269457579032953,0.35191625337075966
415,2189,thua_kém,3.26242413421955,0.3529068396941011
416,2348,trang_bị_động_cơ,3.2493686332767404,0.35475198342550024
417,1057,dễ_dàng,3.2493686332767404,0.35475198342550024
418,1965,premium,3.2493686332767404,0.35475198342550024
419,2318,toyota,3.246388785487956,0.35517429808664247
420,2432,tucson,3.2369735253261664,0.35651152631383126
421,2870,đối_thủ,3.2082373478808117,0.36061984200810204
422,1608,lựa_chọn,3.1815789473684215,0.3644676087881989
423,2227,thương_hiệu,3.078947368421052,0.3796124886690024
424,2916,ưu_điểm,3.010384833050368,0.39002680894017006
425,1586,lắp_đặt,3.010384833050368,0.39002680894017006
426,2355,trax,3.010384833050368,0.39002680894017006
427,2742,đa,3.010384833050368,0.39002680894017006
428,1360,innova,3.010384833050368,0.39002680894017006
429,778,chênh_lệch,2.9763157894736842,0.3952912488801822
430,984,cụ_thể,2.9763157894736842,0.3952912488801822
431,1846,nm,2.9763157894736842,0.3952912488801822
432,1456,km,2.975551782682513,0.3954099905375701
433,1162,giờ_đây,2.975551782682513,0.3954099905375701
434,1172,gps,2.975551782682513,0.3954099905375701
435,1305,hơi_hướng,2.975551782682513,0.3954099905375701
436,1415,khẩn_cấp,2.975551782682513,0.3954099905375701
437,565,adventure,2.975551782682513,0.3954099905375701
438,581,android_auto,2.975551782682513,0.3954099905375701
439,1227,hiển_thị,2.975551782682513,0.3954099905375701
440,1482,kể_cả,2.975551782682513,0.3954099905375701
441,2054,skyactiv,2.975551782682513,0.3954099905375701
442,1045,dải_crom,2.975551782682513,0.3954099905375701
443,356,505,2.975551782682513,0.3954099905375701
444,2112,sấy,2.975551782682513,0.3954099905375701
445,2066,sonet,2.975551782682513,0.3954099905375701
446,2274,thực_lực,2.975551782682513,0.3954099905375701
447,2283,tinh_chỉnh,2.975551782682513,0.3954099905375701
448,2297,tiếng,2.975551782682513,0.3954099905375701
449,2308,tiện_lợi,2.975551782682513,0.3954099905375701
450,2003,rav4,2.975551782682513,0.3954099905375701
451,633,bàn,2.975551782682513,0.3954099905375701
452,2415,trộm,2.975551782682513,0.3954099905375701
453,1909,peugeot_traveller,2.975551782682513,0.3954099905375701
454,2576,vl,2.975551782682513,0.3954099905375701
455,2111,sản_xuất,2.975551782682513,0.3954099905375701
456,1848,np300,2.975551782682513,0.3954099905375701
457,1861,nóc,2.975551782682513,0.3954099905375701
458,2615,vấn_đề,2.975551782682513,0.3954099905375701
459,367,520,2.975551782682513,0.3954099905375701
460,745,chi_phí,2.975551782682513,0.3954099905375701
461,2818,đường_trường,2.975551782682513,0.3954099905375701
462,2780,đánh,2.975551782682513,0.3954099905375701
463,2100,sâu,2.975551782682513,0.3954099905375701
464,2653,x55,2.975551782682513,0.3954099905375701
465,714,c200,2.975551782682513,0.3954099905375701
466,2788,đã,2.95797878599405,0.39814950052270703
467,1798,nhìn,2.8957774248315906,0.40797494636996356
468,2612,vượt,2.8682912214121643,0.41238099442332254
469,1342,hộp_số,2.8682912214121643,0.41238099442332254
470,2564,vinfast,2.858772625071437,0.41391605672860654
471,2045,sau,2.858400203143023,0.41397621381867633
472,1835,nhờ,2.856366723259762,0.41430480906597456
473,2047,sedan,2.810450172351701,0.42178252057977383
474,751,chiếm,2.7710526315789474,0.4282873644358073
475,1128,ghế,2.7094894139706933,0.43861707591069876
476,2364,trong,2.697064740528238,0.44072634144836875
477,746,chi_tiết,2.6834831135563872,0.4430414675607478
478,1393,khách_hàng,2.6757762147303743,0.44435958150484967
479,2542,tỷ,2.6684210526315786,0.44562050790654084
480,826,chỗ,2.6684210526315786,0.44562050790654084
481,172,2018,2.6438159004266817,0.4498597803946519
482,2921,ấn_tượng,2.642770875135052,0.4500405501150384
483,2500,tầm,2.6129692510847007,0.4552204049117118
484,1651,màn_hình,2.595049538518513,0.45835808777424936
485,1322,hẳn,2.577728840043089,0.46140735322957804
486,1773,ngắn,2.5657894736842106,0.4635186832968997
487,1391,khác_biệt,2.5657894736842106,0.4635186832968997
488,1660,mâm,2.5657894736842106,0.4635186832968997
489,2121,số,2.540959252971138,0.4679342847860982
490,1037,dù_vậy,2.5289142210364624,0.47008829174588185
491,2896,động_cơ,2.5192146720890753,0.4718285680850859
492,2613,vượt_trội,2.492414074301833,0.476663590099465
493,174,2020,2.4901861754464636,0.47706727231190127
494,1886,nổi_trội,2.463293718166384,0.4819612682890898
495,964,cần,2.463293718166384,0.4819612682890898
496,2881,đồng_hương,2.463293718166384,0.4819612682890898
497,1625,mirage,2.463293718166384,0.4819612682890898
498,169,2015,2.463293718166384,0.4819612682890898
499,2007,riêng,2.463293718166384,0.4819612682890898
500,2113,sắc,2.463293718166384,0.4819612682890898
501,2228,thường,2.463293718166384,0.4819612682890898
502,2304,tiền_nhiệm,2.463157894736842,0.4819860855692395
503,2164,thay_đổi,2.463157894736842,0.4819860855692395
504,1973,qua,2.463157894736842,0.4819860855692395
505,2795,đó,2.4630072840790844,0.4820136059012936
506,1379,khoang,2.4211094475769253,0.48971720285300646
507,2777,đáng,2.4062090710647586,0.49247985267290517
